Entity,Code,Year,Average effective age of retirement (OECD)
Slovakia,SVK,2001,57.8
Slovakia,SVK,2002,57.75
Slovakia,SVK,2003,57.95
Slovakia,SVK,2004,57.85
Slovakia,SVK,2005,57.5
Slovakia,SVK,2006,57.150000000000006
Slovakia,SVK,2007,56.95
Slovakia,SVK,2008,57.3
Slovakia,SVK,2009,57.95
Slovakia,SVK,2010,58.4
Slovakia,SVK,2011,59.05
Slovakia,SVK,2012,59.75
Slovakia,SVK,2013,59.65
Slovakia,SVK,2014,59.95
Slovakia,SVK,2015,60.099999999999994
Slovakia,SVK,2016,60.15
Slovakia,SVK,2017,60.050001144999996
Slovakia,SVK,2018,60.5
Slovenia,SVN,1996,59.25
Slovenia,SVN,1997,56.950000765
Slovenia,SVN,1998,57.40000153
Slovenia,SVN,1999,58.35
Slovenia,SVN,2000,58.6
Slovenia,SVN,2001,58.3
Slovenia,SVN,2002,60.7
Slovenia,SVN,2003,60.2
Slovenia,SVN,2004,59.1
Slovenia,SVN,2005,59.75
Slovenia,SVN,2006,59.9
Slovenia,SVN,2007,58.7
Slovenia,SVN,2008,59.2
Slovenia,SVN,2009,60.6
Slovenia,SVN,2010,59.7
Slovenia,SVN,2011,59.85
Slovenia,SVN,2012,61.75
Slovenia,SVN,2013,60.3
Slovenia,SVN,2014,60.9
Slovenia,SVN,2015,61.599999999999994
Slovenia,SVN,2016,61.599999999999994
Slovenia,SVN,2017,61.449998855000004
Slovenia,SVN,2018,61.59999847
South Africa,ZAF,1975,67.45
South Africa,ZAF,1976,67.4
South Africa,ZAF,1977,67.44999999999999
South Africa,ZAF,1978,67.5
South Africa,ZAF,1979,67.5
South Africa,ZAF,1980,67.5
South Africa,ZAF,1981,68.05000000000001
South Africa,ZAF,1982,68.65
South Africa,ZAF,1983,69.30000000000001
South Africa,ZAF,1984,69.75
South Africa,ZAF,1985,70.1
South Africa,ZAF,1986,69.94999999999999
South Africa,ZAF,1987,69.9
South Africa,ZAF,1988,69.75
South Africa,ZAF,1989,69.6
South Africa,ZAF,1990,69.5
South Africa,ZAF,1991,69.35
South Africa,ZAF,1992,68.30000000000001
South Africa,ZAF,1993,67.3
South Africa,ZAF,1994,66.35
South Africa,ZAF,1995,65.65
South Africa,ZAF,1996,64.9
South Africa,ZAF,1997,65.099998475
South Africa,ZAF,1998,65.29999924
South Africa,ZAF,1999,65.55
South Africa,ZAF,2000,66.3
South Africa,ZAF,2001,65.2
South Africa,ZAF,2002,65.19999999999999
South Africa,ZAF,2003,65.05
South Africa,ZAF,2004,65.35
South Africa,ZAF,2005,66.55000000000001
South Africa,ZAF,2006,65.45
South Africa,ZAF,2007,63.05
South Africa,ZAF,2008,64.3
South Africa,ZAF,2009,65.05
South Africa,ZAF,2010,64.35
South Africa,ZAF,2011,63.7
South Africa,ZAF,2012,64.80000000000001
South Africa,ZAF,2013,62.849999999999994
South Africa,ZAF,2014,61.05
South Africa,ZAF,2015,62.2
South Africa,ZAF,2016,61.8
South Africa,ZAF,2017,61.899999615
South Africa,ZAF,2018,62.399999615
South Korea,KOR,1970,64.4
South Korea,KOR,1971,64.6
South Korea,KOR,1972,65.1
South Korea,KOR,1973,65.55
South Korea,KOR,1974,65.65
South Korea,KOR,1975,65.85
South Korea,KOR,1976,66.95
South Korea,KOR,1977,66.69999999999999
South Korea,KOR,1978,66.35
South Korea,KOR,1979,66.0
South Korea,KOR,1980,66.4
South Korea,KOR,1981,65.25
South Korea,KOR,1982,65.8
South Korea,KOR,1983,65.35
South Korea,KOR,1984,64.4
South Korea,KOR,1985,64.95
South Korea,KOR,1986,64.85
South Korea,KOR,1987,64.45
South Korea,KOR,1988,64.9
South Korea,KOR,1989,68.75
South Korea,KOR,1990,69.75
South Korea,KOR,1991,69.75
South Korea,KOR,1992,69.80000000000001
South Korea,KOR,1993,68.3
South Korea,KOR,1994,68.75
South Korea,KOR,1995,68.65
South Korea,KOR,1996,68.44999999999999
South Korea,KOR,1997,68.849998475
South Korea,KOR,1998,67.75
South Korea,KOR,1999,67.0
South Korea,KOR,2000,66.4
South Korea,KOR,2001,67.05000000000001
South Korea,KOR,2002,67.15
South Korea,KOR,2003,67.05
South Korea,KOR,2004,68.44999999999999
South Korea,KOR,2005,69.0
South Korea,KOR,2006,69.2
South Korea,KOR,2007,69.3
South Korea,KOR,2008,69.85
South Korea,KOR,2009,69.7
South Korea,KOR,2010,70.2
South Korea,KOR,2011,70.55000000000001
South Korea,KOR,2012,70.80000000000001
South Korea,KOR,2013,70.94999999999999
South Korea,KOR,2014,72.15
South Korea,KOR,2015,72.15
South Korea,KOR,2016,72.15
South Korea,KOR,2017,73.0
South Korea,KOR,2018,72.30000305
Spain,ESP,1970,69.2
Spain,ESP,1971,69.94999999999999
Spain,ESP,1972,70.4
Spain,ESP,1973,70.7
Spain,ESP,1974,69.44999999999999
Spain,ESP,1975,69.6
Spain,ESP,1976,69.15
Spain,ESP,1977,67.85
Spain,ESP,1978,66.95
Spain,ESP,1979,64.05000000000001
Spain,ESP,1980,65.69999999999999
Spain,ESP,1981,65.25
Spain,ESP,1982,64.75
Spain,ESP,1983,64.4
Spain,ESP,1984,63.75
Spain,ESP,1985,63.3
Spain,ESP,1986,63.45
Spain,ESP,1987,64.15
Spain,ESP,1988,64.4
Spain,ESP,1989,64.6
Spain,ESP,1990,64.19999999999999
Spain,ESP,1991,63.7
Spain,ESP,1992,62.8
Spain,ESP,1993,62.15
Spain,ESP,1994,62.2
Spain,ESP,1995,61.9
Spain,ESP,1996,61.849999999999994
Spain,ESP,1997,62.200000765
Spain,ESP,1998,62.200000765
Spain,ESP,1999,61.3
Spain,ESP,2000,61.7
Spain,ESP,2001,61.8
Spain,ESP,2002,61.25
Spain,ESP,2003,61.75
Spain,ESP,2004,62.05
Spain,ESP,2005,62.0
Spain,ESP,2006,62.1
Spain,ESP,2007,62.15
Spain,ESP,2008,62.3
Spain,ESP,2009,62.45
Spain,ESP,2010,62.65
Spain,ESP,2011,62.9
Spain,ESP,2012,62.75
Spain,ESP,2013,62.85
Spain,ESP,2014,62.650000000000006
Spain,ESP,2015,62.45
Spain,ESP,2016,62.400000000000006
Spain,ESP,2017,61.899999615
Spain,ESP,2018,61.699998855000004
Sweden,SWE,1970,67.25
Sweden,SWE,1971,66.19999999999999
Sweden,SWE,1972,66.0
Sweden,SWE,1973,65.94999999999999
Sweden,SWE,1974,66.05
Sweden,SWE,1975,65.6
Sweden,SWE,1976,65.30000000000001
Sweden,SWE,1977,65.35
Sweden,SWE,1978,65.15
Sweden,SWE,1979,64.94999999999999
Sweden,SWE,1980,64.65
Sweden,SWE,1981,64.2
Sweden,SWE,1982,63.849999999999994
Sweden,SWE,1983,63.9
Sweden,SWE,1984,63.6
Sweden,SWE,1985,63.650000000000006
Sweden,SWE,1986,63.75
Sweden,SWE,1987,63.800000000000004
Sweden,SWE,1988,63.2
Sweden,SWE,1989,63.0
Sweden,SWE,1990,63.4
Sweden,SWE,1991,63.3
Sweden,SWE,1992,62.900000000000006
Sweden,SWE,1993,63.05
Sweden,SWE,1994,62.849999999999994
Sweden,SWE,1995,62.25
Sweden,SWE,1996,62.849999999999994
Sweden,SWE,1997,62.899999615
Sweden,SWE,1998,62.950000765
Sweden,SWE,1999,63.4
Sweden,SWE,2000,63.05
Sweden,SWE,2001,62.8
Sweden,SWE,2002,62.75
Sweden,SWE,2003,62.9
Sweden,SWE,2004,62.6
Sweden,SWE,2005,63.8
Sweden,SWE,2006,63.65
Sweden,SWE,2007,64.2
Sweden,SWE,2008,64.45
Sweden,SWE,2009,64.85
Sweden,SWE,2010,64.35
Sweden,SWE,2011,65.19999999999999
Sweden,SWE,2012,65.19999999999999
Sweden,SWE,2013,65.0
Sweden,SWE,2014,64.7
Sweden,SWE,2015,65.05000000000001
Sweden,SWE,2016,65.19999999999999
Sweden,SWE,2017,65.549999235
Sweden,SWE,2018,65.90000153
Switzerland,CHE,1970,72.45
Switzerland,CHE,1971,71.69999999999999
Switzerland,CHE,1972,71.05
Switzerland,CHE,1973,70.5
Switzerland,CHE,1974,70.05000000000001
Switzerland,CHE,1975,69.44999999999999
Switzerland,CHE,1976,69.25
Switzerland,CHE,1977,68.94999999999999
Switzerland,CHE,1978,68.7
Switzerland,CHE,1979,68.4
Switzerland,CHE,1980,68.2
Switzerland,CHE,1981,68.1
Switzerland,CHE,1982,68.0
Switzerland,CHE,1983,67.85
Switzerland,CHE,1984,67.7
Switzerland,CHE,1985,67.5
Switzerland,CHE,1986,67.35
Switzerland,CHE,1987,67.15
Switzerland,CHE,1988,67.0
Switzerland,CHE,1989,66.85
Switzerland,CHE,1990,66.75
Switzerland,CHE,1991,66.6
Switzerland,CHE,1992,67.55
Switzerland,CHE,1993,67.4
Switzerland,CHE,1994,66.9
Switzerland,CHE,1995,66.65
Switzerland,CHE,1996,66.55000000000001
Switzerland,CHE,1997,64.90000153
Switzerland,CHE,1998,64.70000076
Switzerland,CHE,1999,64.55000000000001
Switzerland,CHE,2000,64.05
Switzerland,CHE,2001,65.15
Switzerland,CHE,2002,64.80000000000001
Switzerland,CHE,2003,64.1
Switzerland,CHE,2004,65.05000000000001
Switzerland,CHE,2005,64.95
Switzerland,CHE,2006,64.2
Switzerland,CHE,2007,64.44999999999999
Switzerland,CHE,2008,65.45
Switzerland,CHE,2009,64.5
Switzerland,CHE,2010,64.35
Switzerland,CHE,2011,65.0
Switzerland,CHE,2012,65.19999999999999
Switzerland,CHE,2013,65.05
Switzerland,CHE,2014,65.2
Switzerland,CHE,2015,64.95
Switzerland,CHE,2016,65.15
Switzerland,CHE,2017,65.0
Switzerland,CHE,2018,65.700000765
Turkey,TUR,1970,63.0
Turkey,TUR,1971,62.400000000000006
Turkey,TUR,1972,62.3
Turkey,TUR,1973,62.8
Turkey,TUR,1974,63.4
Turkey,TUR,1975,64.15
Turkey,TUR,1976,64.7
Turkey,TUR,1977,65.2
Turkey,TUR,1978,65.65
Turkey,TUR,1979,66.15
Turkey,TUR,1980,66.55
Turkey,TUR,1981,66.25
Turkey,TUR,1982,65.65
Turkey,TUR,1983,64.6
Turkey,TUR,1984,63.550000000000004
Turkey,TUR,1985,62.400000000000006
Turkey,TUR,1986,62.05
Turkey,TUR,1987,61.7
Turkey,TUR,1988,61.5
Turkey,TUR,1989,61.4
Turkey,TUR,1990,61.75
Turkey,TUR,1991,63.099999999999994
Turkey,TUR,1992,63.55
Turkey,TUR,1993,63.8
Turkey,TUR,1994,63.3
Turkey,TUR,1995,62.35
Turkey,TUR,1996,61.05
Turkey,TUR,1997,61.450000765
Turkey,TUR,1998,58.5
Turkey,TUR,1999,58.5
Turkey,TUR,2000,59.3
Turkey,TUR,2001,60.3
Turkey,TUR,2002,60.7
Turkey,TUR,2003,62.150000000000006
Turkey,TUR,2004,63.099999999999994
Turkey,TUR,2005,63.7
Turkey,TUR,2006,64.0
Turkey,TUR,2007,63.5
Turkey,TUR,2008,63.45
Turkey,TUR,2009,63.95
Turkey,TUR,2010,64.19999999999999
Turkey,TUR,2011,64.30000000000001
Turkey,TUR,2012,64.35
Turkey,TUR,2013,64.9
Turkey,TUR,2014,65.65
Turkey,TUR,2015,65.69999999999999
Turkey,TUR,2016,66.3
Turkey,TUR,2017,66.0
Turkey,TUR,2018,65.60000228999999
United Kingdom,GBR,1970,66.7
United Kingdom,GBR,1971,66.6
United Kingdom,GBR,1972,66.5
United Kingdom,GBR,1973,66.3
United Kingdom,GBR,1974,66.0
United Kingdom,GBR,1975,66.0
United Kingdom,GBR,1976,65.2
United Kingdom,GBR,1977,65.3
United Kingdom,GBR,1978,64.9
United Kingdom,GBR,1979,64.65
United Kingdom,GBR,1980,64.3
United Kingdom,GBR,1981,63.7
United Kingdom,GBR,1982,63.050000000000004
United Kingdom,GBR,1983,62.55
United Kingdom,GBR,1984,62.150000000000006
United Kingdom,GBR,1985,61.8
United Kingdom,GBR,1986,62.150000000000006
United Kingdom,GBR,1987,61.95
United Kingdom,GBR,1988,61.7
United Kingdom,GBR,1989,61.75
United Kingdom,GBR,1990,61.75
United Kingdom,GBR,1991,61.5
United Kingdom,GBR,1992,61.35
United Kingdom,GBR,1993,61.5
United Kingdom,GBR,1994,61.75
United Kingdom,GBR,1995,61.35
United Kingdom,GBR,1996,61.4
United Kingdom,GBR,1997,61.449998855000004
United Kingdom,GBR,1998,61.20000076
United Kingdom,GBR,1999,61.599999999999994
United Kingdom,GBR,2000,61.7
United Kingdom,GBR,2001,61.7
United Kingdom,GBR,2002,62.2
United Kingdom,GBR,2003,62.6
United Kingdom,GBR,2004,62.1
United Kingdom,GBR,2005,62.3
United Kingdom,GBR,2006,62.650000000000006
United Kingdom,GBR,2007,62.599999999999994
United Kingdom,GBR,2008,62.8
United Kingdom,GBR,2009,63.35
United Kingdom,GBR,2010,63.0
United Kingdom,GBR,2011,62.900000000000006
United Kingdom,GBR,2012,63.0
United Kingdom,GBR,2013,63.2
United Kingdom,GBR,2014,63.0
United Kingdom,GBR,2015,63.55
United Kingdom,GBR,2016,63.8
United Kingdom,GBR,2017,63.89999962
United Kingdom,GBR,2018,64.14999771000001
United States,USA,1970,68.15
United States,USA,1971,67.5
United States,USA,1972,66.95
United States,USA,1973,66.85
United States,USA,1974,66.69999999999999
United States,USA,1975,66.35
United States,USA,1976,66.25
United States,USA,1977,66.30000000000001
United States,USA,1978,66.3
United States,USA,1979,66.3
United States,USA,1980,66.35
United States,USA,1981,66.1
United States,USA,1982,66.1
United States,USA,1983,65.85
United States,USA,1984,65.65
United States,USA,1985,65.55000000000001
United States,USA,1986,65.44999999999999
United States,USA,1987,65.35
United States,USA,1988,65.55
United States,USA,1989,65.35
United States,USA,1990,64.85
United States,USA,1991,64.55
United States,USA,1992,64.6
United States,USA,1993,64.5
United States,USA,1994,63.75
United States,USA,1995,63.95
United States,USA,1996,64.15
United States,USA,1997,64.450000765
United States,USA,1998,64.40000153
United States,USA,1999,64.65
United States,USA,2000,64.25
United States,USA,2001,64.1
United States,USA,2002,64.1
United States,USA,2003,63.8
United States,USA,2004,63.8
United States,USA,2005,63.9
United States,USA,2006,64.3
United States,USA,2007,64.3
United States,USA,2008,64.80000000000001
United States,USA,2009,65.19999999999999
United States,USA,2010,65.44999999999999
United States,USA,2011,65.05
United States,USA,2012,65.05
United States,USA,2013,65.1
United States,USA,2014,65.30000000000001
United States,USA,2015,65.44999999999999
United States,USA,2016,66.1
United States,USA,2017,66.75
United States,USA,2018,67.200000765
